/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8423	Jacques Joseph Charles Villeneuve	is	a Canadian musician	0	4	6	7	7	10	0.843908541236736	Jacques Joseph Charles Villeneuve , , is a Canadian musician and former automobile racing driver .	NNP NNP NNP NNP , , VBZ DT JJ NN CC JJ NN VBG NN .	B-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP O B-NP I-NP I-NP I-NP O	jacques joseph charles villeneuve	be	a canadian musician
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8554	The German manufacturer	wished to start	their own works team	0	3	3	6	6	10	0.07165030573701786	The German manufacturer wished to start their own works team following a six year partnership with Villeneuve 's former employers Williams .	DT JJ NN VBD TO VB PRP$ JJ NNS NN VBG DT CD NN NN IN NNP POS JJ NNS NNP .	B-NP I-NP I-NP B-VP I-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	the german manufacturer	wish to start	their own works team
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8555	Massa	left	Sauber	3	4	4	5	5	6	0.9059944442645228	In addition , Massa left Sauber for the vacant role left by Rubens Barrichello at Ferrari and Nick Heidfeld was brought in to replace him .	IN NN , NNP VBD NNP IN DT JJ NN VBN IN NNP NNP IN NNP CC NNP NNP VBD VBN IN TO VB PRP .	B-PP B-NP O B-NP B-VP B-NP B-PP B-NP I-NP I-NP B-VP B-PP B-NP I-NP B-PP B-NP O B-NP I-NP B-VP I-VP B-PP B-VP I-VP B-NP O	massa	leave	sauber
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8555	Nick Heidfeld	was brought in to replace	him	17	19	19	24	24	25	0.17599525987064374	In addition , Massa left Sauber for the vacant role left by Rubens Barrichello at Ferrari and Nick Heidfeld was brought in to replace him .	IN NN , NNP VBD NNP IN DT JJ NN VBN IN NNP NNP IN NNP CC NNP NNP VBD VBN IN TO VB PRP .	B-PP B-NP O B-NP B-VP B-NP B-PP B-NP I-NP I-NP B-VP B-PP B-NP I-NP B-PP B-NP O B-NP I-NP B-VP I-VP B-PP B-VP I-VP B-NP O	nick heidfeld	bring in to replace	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8556	Villeneuve	scored seven points during	the first twelve rounds of the season	0	1	1	5	5	12	0.9999999999736917	Villeneuve scored seven points during the first twelve rounds of the season .	NNP VBD CD NNS IN DT JJ CD NNS IN DT NN .	B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O	villeneuve	score seven point during	the first # rounds of the season
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8557	Villeneuve	had allegedly sustained an injury in	a crash	7	8	8	14	14	16	0.8652220700521817	But at the German Grand Prix , Villeneuve had allegedly sustained an injury in a crash on lap 31 .	CC IN DT JJ NNP NNP , NNP VBD RB VBN DT NN IN DT NN IN NN CD .	O B-PP B-NP I-NP I-NP I-NP O B-NP B-VP I-VP I-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP O	villeneuve	sustain injury in	a crash
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8558	test driver Robert Kubica	drove to	a solid seventh place	6	10	10	12	12	16	0.8954962894448737	After replacing Villeneuve in Hungary , test driver Robert Kubica drove to a solid seventh place , despite the chaotic wet conditions , but was later disqualified because his car was too light .	IN VBG NNP IN NNP , NN NN NNP NNP VBD TO DT JJ JJ NN , IN DT JJ JJ NNS , CC VBD RB VBN IN PRP$ NN VBD RB JJ .	B-PP B-VP B-NP B-PP B-NP O B-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP O B-PP B-NP I-NP I-NP I-NP O O B-VP I-VP I-VP B-PP B-NP I-NP B-VP B-ADJP I-ADJP O	test driver robert kubica	drive to	a solid seventh place
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8559	they	had parted company with	immediate effect	8	9	9	13	13	15	0.20072586855170252	Within days , BMW and Villeneuve announced that they had parted company with immediate effect .	IN NNS , NNP CC NNP VBD IN PRP VBD VBN NN IN JJ NN .	B-PP B-NP O B-NP O B-NP B-VP B-SBAR B-NP B-VP I-VP B-NP B-PP B-NP I-NP O	they	part company with	immediate effect
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8560	he	simply did not want to be a part of	a potential " shoot-out "	9	10	10	19	19	24	0.005488149362559638	The reason for his departure was later revealed that he simply did not want to be a part of a potential " shoot-out " with Kubica , feeling that he had proven himself already .	DT NN IN PRP$ NN VBD RB VBN IN PRP RB VBD RB VB TO VB DT NN IN DT JJ `` JJ '' IN NNP , VBG IN PRP VBD VBN PRP RB .	B-NP I-NP B-PP B-NP I-NP B-VP I-VP I-VP B-SBAR B-NP B-ADVP B-VP I-VP I-VP I-VP I-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-VP B-SBAR B-NP B-VP I-VP B-NP B-ADVP O	he	want to be part of	a potential shoot-out
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8560	he	had proven	himself	29	30	30	32	32	33	0.007834352057682946	The reason for his departure was later revealed that he simply did not want to be a part of a potential " shoot-out " with Kubica , feeling that he had proven himself already .	DT NN IN PRP$ NN VBD RB VBN IN PRP RB VBD RB VB TO VB DT NN IN DT JJ `` JJ '' IN NNP , VBG IN PRP VBD VBN PRP RB .	B-NP I-NP B-PP B-NP I-NP B-VP I-VP I-VP B-SBAR B-NP B-ADVP B-VP I-VP I-VP I-VP I-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-VP B-SBAR B-NP B-VP I-VP B-NP B-ADVP O	he	prove	himself
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8561	Villeneuve	was close to signing with	Stefan GP	0	1	1	6	6	8	0.9915196342455815	Villeneuve was close to signing with Stefan GP for the 2010 Formula One season , and undertook a seat fitting , but the FIA did not certify Stefan GP for competition in 2010 .	NNP VBD RB TO VBG IN NNP NNP IN DT CD NNP CD NN , CC VBD DT NN NN , CC DT NNP VBD RB JJ NNP NNP IN NN IN CD .	B-NP B-VP B-ADJP B-PP B-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP O O B-NP I-NP B-VP O B-NP I-NP I-NP B-PP B-NP B-PP B-NP O	villeneuve	be to sign with	stefan gp
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8561	Stefan GP	undertook	a seat fitting	6	8	16	17	17	20	0.8826860561975298	Villeneuve was close to signing with Stefan GP for the 2010 Formula One season , and undertook a seat fitting , but the FIA did not certify Stefan GP for competition in 2010 .	NNP VBD RB TO VBG IN NNP NNP IN DT CD NNP CD NN , CC VBD DT NN NN , CC DT NNP VBD RB JJ NNP NNP IN NN IN CD .	B-NP B-VP B-ADJP B-PP B-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP O O B-NP I-NP B-VP O B-NP I-NP I-NP B-PP B-NP B-PP B-NP O	stefan gp	undertake	a seat fitting
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8561	the FIA	did not	certify Stefan GP	22	24	24	26	26	29	0.9056552796071121	Villeneuve was close to signing with Stefan GP for the 2010 Formula One season , and undertook a seat fitting , but the FIA did not certify Stefan GP for competition in 2010 .	NNP VBD RB TO VBG IN NNP NNP IN DT CD NNP CD NN , CC VBD DT NN NN , CC DT NNP VBD RB JJ NNP NNP IN NN IN CD .	B-NP B-VP B-ADJP B-PP B-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP O O B-NP I-NP B-VP O B-NP I-NP I-NP B-PP B-NP B-PP B-NP O	the fia	do	certify stefan gp
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8562	Villeneuve	stated	he	0	1	1	2	2	3	0.007070539895818367	Villeneuve stated he was still looking for further opportunities in Formula One in 2010 and 2011 .	NNP VBD PRP VBD RB VBG IN JJ NNS IN NNP CD IN CD CC CD .	B-NP B-VP B-NP B-VP I-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP O	villeneuve	state	he
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8562	he	was still looking for	further opportunities	2	3	3	7	7	9	0.3544932911214704	Villeneuve stated he was still looking for further opportunities in Formula One in 2010 and 2011 .	NNP VBD PRP VBD RB VBG IN JJ NNS IN NNP CD IN CD CC CD .	B-NP B-VP B-NP B-VP I-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP O	he	look for	further opportunities
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8563	the German media	was putting together	an entry bid	9	12	16	19	19	22	0.2835109412740543	In the middle of July 2010 , reports from the German media emerged revealing that Villeneuve was putting together an entry bid to join the 2011 Formula One grid with his own team under the name " Villeneuve Racing" .	IN DT NN IN NNP CD , NNS IN DT JJ NNS VBD VBG DT NNP VBD VBG RB DT NN NN TO VB DT CD NNP CD NN IN PRP$ JJ NN IN DT NN `` NNP NNP .	B-PP B-NP I-NP I-NP I-NP I-NP O B-NP B-PP B-NP I-NP I-NP B-VP I-VP B-NP I-NP B-VP I-VP B-ADVP B-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP O	the german media	put	an entry bid
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8564	the entry criteria	had joined	two other outfits	11	14	19	21	21	24	0.41908729121309	The report went on to suggest that Villeneuve Racing had satisifed the entry criteria set by the FIA and had joined two other outfits on a shortlist of teams under consideration for the grid entry .	DT NN VBD IN TO VB IN NNP NNP VBD VBN DT NN NNS VBN IN DT NNP CC VBD VBN CD JJ NNS IN DT NN IN NNS IN NN IN DT NN NN .	B-NP I-NP B-VP B-PRT B-VP I-VP B-SBAR B-NP I-NP B-VP I-VP B-NP I-NP I-NP B-VP B-PP B-NP I-NP O B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP B-PP B-NP I-NP I-NP O	the entry criteria	join	# other outfits
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8565	Villeneuve	subsequently released	a statement	0	1	1	3	3	5	0.2044399615323547	Villeneuve subsequently released a statement confirming the existence of the entry , and that it is a collaboration with the Italian Durango team .	NNP RB VBD DT NN VBG DT NN IN DT NN , CC IN PRP VBZ DT NN IN DT JJ NNP NN .	B-NP B-ADVP B-VP B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP O O B-SBAR B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP O	villeneuve	release	a statement
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8565	it	is a collaboration with	the Italian Durango team	14	15	15	19	19	23	0.360058486128729	Villeneuve subsequently released a statement confirming the existence of the entry , and that it is a collaboration with the Italian Durango team .	NNP RB VBD DT NN VBG DT NN IN DT NN , CC IN PRP VBZ DT NN IN DT JJ NNP NN .	B-NP B-ADVP B-VP B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP O O B-SBAR B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP O	it	be collaboration with	the italian durango team
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8566	the launch of the 908 HDi FAP	diesel-powered	Le Mans prototype	7	14	14	15	15	18	0.9360015469874239	On January 10 , 2007 , at the launch of the 908 HDi FAP diesel-powered Le Mans prototype , Villeneuve was confirmed as one of Peugeot Sport 's nine drivers for the 2007 24 Hours of Le Mans .	IN NNP CD , CD , IN DT NN IN DT CD NNP NNP VBD NNP NNP NN , NNP VBD VBN IN CD IN NNP NNP POS CD NNS IN DT CD CD NNS IN NNP NNP .	B-PP B-NP I-NP I-NP I-NP O B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP O B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O	the launch of the # hdi fap	diesel-powered	le mans prototype
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8566	Villeneuve	was confirmed as	one of Peugeot Sport 's nine drivers	19	20	20	23	23	30	0.9666571283972547	On January 10 , 2007 , at the launch of the 908 HDi FAP diesel-powered Le Mans prototype , Villeneuve was confirmed as one of Peugeot Sport 's nine drivers for the 2007 24 Hours of Le Mans .	IN NNP CD , CD , IN DT NN IN DT CD NNP NNP VBD NNP NNP NN , NNP VBD VBN IN CD IN NNP NNP POS CD NNS IN DT CD CD NNS IN NNP NNP .	B-PP B-NP I-NP I-NP I-NP O B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP O B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O	villeneuve	confirm as	# of peugeot sport 's # drivers
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8567	This	was his first drive in	a sportscar	0	1	1	6	6	8	0.8669024291980791	This was his first drive in a sportscar since working with Toyota in 1992 .	DT VBD PRP$ JJ NN IN DT NN IN VBG IN NNP IN CD .	B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-VP B-PP B-NP B-PP B-NP O	this	be drive in	a sportscar
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8568	Villeneuve	shared the No.7 car with	Marc Gen� �	4	5	5	10	10	13	0.9756267430130594	For the race , Villeneuve shared the No.7 car with Marc Gen� � and Nicolas Minassian .	IN DT NN , NNP VBD DT JJ NN IN NNP NNP NNP CC NNP NNP .	B-PP B-NP I-NP O B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-NP I-NP O	villeneuve	share car with	marc gen� �
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8569	Villeneuve	set	the fastest time of the three drivers	0	1	1	2	2	9	0.8446451270506704	Villeneuve set the fastest time of the three drivers in qualifying to put the car into fourth place on the starting grid .	NNP VBD DT JJS NN IN DT CD NNS IN VBG TO VB DT NN IN JJ NN IN DT VBG NN .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-VP I-VP I-VP B-NP I-NP B-PP B-NP I-NP B-SBAR B-NP I-NP I-NP O	villeneuve	set	the fastest time of the # drivers
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8570	The car	ran second for much	of the race	0	2	2	6	6	9	0.9170258345225024	The car ran second for much of the race before pitting with engine problems at 12:39 pm .	DT NN VBD RB IN RB IN DT NN IN VBG IN NN NNS IN CD NN .	B-NP I-NP B-VP B-ADVP B-PP B-NP I-NP I-NP I-NP B-PP B-VP B-PP B-NP I-NP B-PP B-NP I-NP O	the car	run for	of the race
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8571	The car	was officially retired at	1.42pm	0	2	2	6	6	7	0.576345613529881	The car was officially retired at 1.42pm with only 100 minutes left of the race , after the team decided the problem could not be fixed .	DT NN VBD RB VBN IN PRP IN RB CD NNS VBN IN DT NN , IN DT NN VBD DT NN MD RB VB VBN .	B-NP I-NP B-VP I-VP I-VP B-PP B-NP B-PP B-NP I-NP I-NP B-VP B-PP B-NP I-NP O B-PP B-NP I-NP B-VP B-NP I-NP B-VP I-VP I-VP I-VP O	the car	retire at	1.42pm
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8571	the team	decided	the problem	17	19	19	20	20	22	0.262093197042744	The car was officially retired at 1.42pm with only 100 minutes left of the race , after the team decided the problem could not be fixed .	DT NN VBD RB VBN IN PRP IN RB CD NNS VBN IN DT NN , IN DT NN VBD DT NN MD RB VB VBN .	B-NP I-NP B-VP I-VP I-VP B-PP B-NP B-PP B-NP I-NP I-NP B-VP B-PP B-NP I-NP O B-PP B-NP I-NP B-VP B-NP I-NP B-VP I-VP I-VP I-VP O	the team	decide	the problem
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8572	his Nº 7 Peugeot team	finished	2nd	7	12	12	13	13	14	0.7190992980600233	In the 2008 race , Villeneuve and his Nº 7 Peugeot team finished 2nd .	IN DT CD NN , NNP CC PRP$ JJ CD NNP NN VBD CD .	B-PP B-NP I-NP I-NP O B-NP O B-NP I-NP I-NP I-NP I-NP B-VP B-NP O	his nº # peugeot team	finish	#
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8573	The team	led for	several hours	0	2	2	4	4	6	0.8723707349261701	The team led for several hours but began to lose their lead when it rained .	DT NN VBD IN JJ NNS CC VBD TO VB PRP$ NN WRB PRP VBD .	B-NP I-NP B-VP B-PP B-NP I-NP O B-VP I-VP I-VP B-NP I-NP B-ADVP B-NP B-VP O	the team	lead for	several hours
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8573	several hours	began to lose	their lead	4	6	7	10	10	12	0.5287940676364762	The team led for several hours but began to lose their lead when it rained .	DT NN VBD IN JJ NNS CC VBD TO VB PRP$ NN WRB PRP VBD .	B-NP I-NP B-VP B-PP B-NP I-NP O B-VP I-VP I-VP B-NP I-NP B-ADVP B-NP B-VP O	several hours	begin to lose	their lead
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8574	They	did lose the lead in	the 15th hour	0	1	1	6	6	9	0.12705895052180177	They did lose the lead in the 15th hour during a pitstop change .	PRP VBD VB DT NN IN DT JJ NN IN DT NN NN .	B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O	they	lose lead in	the 15th hour
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8576	he	wins	it	11	12	12	13	13	14	0.048223762151672685	Villeneuve has since pledged to keep competing in the event until he wins it , and has been supported by Allan McNish .	NNP VBZ IN VBN TO VB VBG IN DT NN IN PRP VBZ PRP , CC VBZ VBN VBN IN NNP NNP .	B-NP B-VP I-VP I-VP I-VP I-VP B-NP B-PP B-NP I-NP B-SBAR B-NP B-VP B-NP O O B-VP I-VP I-VP B-PP B-NP I-NP O	he	win	it
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8576	he	has been supported by	Allan McNish	11	12	16	20	20	22	0.829023269800457	Villeneuve has since pledged to keep competing in the event until he wins it , and has been supported by Allan McNish .	NNP VBZ IN VBN TO VB VBG IN DT NN IN PRP VBZ PRP , CC VBZ VBN VBN IN NNP NNP .	B-NP B-VP I-VP I-VP I-VP I-VP B-NP B-PP B-NP I-NP B-SBAR B-NP B-VP B-NP O O B-VP I-VP I-VP B-PP B-NP I-NP O	he	support by	allan mcnish
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8577	he	wins	the 24 Hours of Le Mans	1	2	2	3	3	9	1.6780871686565753E-10	If he wins the 24 Hours of Le Mans , he would become the first person since Graham Hill to win the Triple Crown of Motorsport , having previously won both the Indianapolis 500 and the Formula One World Championship .	IN PRP VBZ DT CD NNS IN NNP NNP , PRP MD VB DT JJ NN IN NNP NNP TO VB DT NNP NNP IN NNP , VBG RB VBN CC DT NNP CD CC DT NNP CD NNP NNP .	B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP O B-VP I-VP I-VP O B-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP O	he	win	the # hours of le mans
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8577	he	would become the first person since	Graham Hill	10	11	11	17	17	19	0.02691335678237669	If he wins the 24 Hours of Le Mans , he would become the first person since Graham Hill to win the Triple Crown of Motorsport , having previously won both the Indianapolis 500 and the Formula One World Championship .	IN PRP VBZ DT CD NNS IN NNP NNP , PRP MD VB DT JJ NN IN NNP NNP TO VB DT NNP NNP IN NNP , VBG RB VBN CC DT NNP CD CC DT NNP CD NNP NNP .	B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP O B-VP I-VP I-VP O B-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP O	he	become person since	graham hill
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8578	Villeneuve 's Formula One career	was over	It	15	20	20	22	22	23	0.005324130978461991	In a subsequent interview with Autosport magazine , Villeneuve 's manager Craig Pollock confirmed that Villeneuve 's Formula One career was over It was announced on August 24 , 2007 that Villeneuve would run the remaining seven races in the Craftsman Truck Series driving a Toyota Tundra for Bill Davis Racing and undertake a full time Sprint Cup schedule in 2008 .	IN DT JJ NN IN NNP NN , NNP POS NN NNP NNP VBD IN NNP POS NNP CD NN VBD IN PRP VBD VBN IN NNP CD , CD IN NNP MD VB DT VBG CD NNS IN DT NNP NNP NNP VBG DT NNP NNP IN NNP NNP NNP CC VB DT JJ NN NNP NNP NN IN CD .	B-PP B-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP I-NP I-NP I-NP B-VP B-SBAR B-NP I-NP I-NP I-NP I-NP B-VP B-SBAR B-NP B-VP I-VP B-PP B-NP I-NP O B-NP B-PP B-NP B-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-VP B-NP I-NP I-NP B-NP I-NP I-NP B-PP B-NP O	villeneuve 's formula # career	be over	it
